G_l_1024_n_20_0_0.02_70.phy,G_l_1024_n_20_0_0.02_70.tre,72.771744
G_l_1024_n_20_0_0.02_73.phy,G_l_1024_n_20_0_0.02_73.tre,73.670776
G_l_1024_n_20_0_0.02_81.phy,G_l_1024_n_20_0_0.02_81.tre,83.235965
G_l_1024_n_20_0_0.02_86.phy,G_l_1024_n_20_0_0.02_86.tre,74.162149
G_l_1024_n_20_0_0.02_87.phy,G_l_1024_n_20_0_0.02_87.tre,78.592131
G_l_1024_n_20_0_0.02_93.phy,G_l_1024_n_20_0_0.02_93.tre,70.176582
G_l_1024_n_20_0_0.03_0.phy,G_l_1024_n_20_0_0.03_0.tre,73.878905
G_l_1024_n_20_0_0.03_1.phy,G_l_1024_n_20_0_0.03_1.tre,67.006164
G_l_1024_n_20_0_0.03_102.phy,G_l_1024_n_20_0_0.03_102.tre,70.451556
G_l_1024_n_20_0_0.03_106.phy,G_l_1024_n_20_0_0.03_106.tre,71.295669
G_l_1024_n_20_0_0.03_111.phy,G_l_1024_n_20_0_0.03_111.tre,68.472426
G_l_1024_n_20_0_0.03_112.phy,G_l_1024_n_20_0_0.03_112.tre,72.635509
G_l_1024_n_20_0_0.03_114.phy,G_l_1024_n_20_0_0.03_114.tre,79.414469
G_l_1024_n_20_0_0.03_119.phy,G_l_1024_n_20_0_0.03_119.tre,74.647284
G_l_1024_n_20_0_0.03_126.phy,G_l_1024_n_20_0_0.03_126.tre,74.089029
G_l_1024_n_20_0_0.03_2.phy,G_l_1024_n_20_0_0.03_2.tre,84.647498
G_l_1024_n_20_0_0.03_24.phy,G_l_1024_n_20_0_0.03_24.tre,84.641451
G_l_1024_n_20_0_0.03_25.phy,G_l_1024_n_20_0_0.03_25.tre,76.702512
G_l_1024_n_20_0_0.03_30.phy,G_l_1024_n_20_0_0.03_30.tre,68.408768
G_l_1024_n_20_0_0.03_34.phy,G_l_1024_n_20_0_0.03_34.tre,67.408993
G_l_1024_n_20_0_0.03_37.phy,G_l_1024_n_20_0_0.03_37.tre,75.206395
G_l_1024_n_20_0_0.03_43.phy,G_l_1024_n_20_0_0.03_43.tre,74.145211
G_l_1024_n_20_0_0.03_47.phy,G_l_1024_n_20_0_0.03_47.tre,74.139388
G_l_1024_n_20_0_0.03_52.phy,G_l_1024_n_20_0_0.03_52.tre,68.201989
G_l_1024_n_20_0_0.03_59.phy,G_l_1024_n_20_0_0.03_59.tre,73.009292
G_l_1024_n_20_0_0.03_6.phy,G_l_1024_n_20_0_0.03_6.tre,70.551063
G_l_1024_n_20_0_0.03_68.phy,G_l_1024_n_20_0_0.03_68.tre,77.345603
G_l_1024_n_20_0_0.03_77.phy,G_l_1024_n_20_0_0.03_77.tre,73.755395
G_l_1024_n_20_0_0.03_82.phy,G_l_1024_n_20_0_0.03_82.tre,71.687467
G_l_1024_n_20_0_0.03_83.phy,G_l_1024_n_20_0_0.03_83.tre,77.422634
G_l_1024_n_20_0_0.03_88.phy,G_l_1024_n_20_0_0.03_88.tre,61.646222
G_l_1024_n_20_0_0.04_105.phy,G_l_1024_n_20_0_0.04_105.tre,82.523120
G_l_1024_n_20_0_0.04_116.phy,G_l_1024_n_20_0_0.04_116.tre,77.100012
G_l_1024_n_20_0_0.04_122.phy,G_l_1024_n_20_0_0.04_122.tre,71.807489
G_l_1024_n_20_0_0.04_124.phy,G_l_1024_n_20_0_0.04_124.tre,73.698582
G_l_1024_n_20_0_0.04_125.phy,G_l_1024_n_20_0_0.04_125.tre,69.535332
G_l_1024_n_20_0_0.04_16.phy,G_l_1024_n_20_0_0.04_16.tre,73.780294
G_l_1024_n_20_0_0.04_19.phy,G_l_1024_n_20_0_0.04_19.tre,70.427142
G_l_1024_n_20_0_0.04_20.phy,G_l_1024_n_20_0_0.04_20.tre,71.481493
G_l_1024_n_20_0_0.04_22.phy,G_l_1024_n_20_0_0.04_22.tre,72.387008
G_l_1024_n_20_0_0.04_28.phy,G_l_1024_n_20_0_0.04_28.tre,77.799669
G_l_1024_n_20_0_0.04_3.phy,G_l_1024_n_20_0_0.04_3.tre,68.815453
G_l_1024_n_20_0_0.04_36.phy,G_l_1024_n_20_0_0.04_36.tre,80.142509
G_l_1024_n_20_0_0.04_38.phy,G_l_1024_n_20_0_0.04_38.tre,68.165115
G_l_1024_n_20_0_0.04_4.phy,G_l_1024_n_20_0_0.04_4.tre,75.573056
G_l_1024_n_20_0_0.04_49.phy,G_l_1024_n_20_0_0.04_49.tre,85.190361
G_l_1024_n_20_0_0.04_51.phy,G_l_1024_n_20_0_0.04_51.tre,79.029961
G_l_1024_n_20_0_0.04_63.phy,G_l_1024_n_20_0_0.04_63.tre,73.315293
G_l_1024_n_20_0_0.04_65.phy,G_l_1024_n_20_0_0.04_65.tre,68.681557
G_l_1024_n_20_0_0.04_67.phy,G_l_1024_n_20_0_0.04_67.tre,76.346107
G_l_1024_n_20_0_0.04_72.phy,G_l_1024_n_20_0_0.04_72.tre,65.912948
G_l_1024_n_20_0_0.04_74.phy,G_l_1024_n_20_0_0.04_74.tre,67.327912
G_l_1024_n_20_0_0.04_75.phy,G_l_1024_n_20_0_0.04_75.tre,68.816713
G_l_1024_n_20_0_0.04_76.phy,G_l_1024_n_20_0_0.04_76.tre,73.302085
G_l_1024_n_20_0_0.04_79.phy,G_l_1024_n_20_0_0.04_79.tre,67.970763
G_l_1024_n_20_0_0.04_85.phy,G_l_1024_n_20_0_0.04_85.tre,77.668119
G_l_1024_n_20_0_0.04_9.phy,G_l_1024_n_20_0_0.04_9.tre,73.218367
G_l_1024_n_20_0_0.04_90.phy,G_l_1024_n_20_0_0.04_90.tre,72.950579
G_l_1024_n_20_0_0.04_91.phy,G_l_1024_n_20_0_0.04_91.tre,70.826275
G_l_1024_n_20_0_0.04_95.phy,G_l_1024_n_20_0_0.04_95.tre,79.330473
G_l_1024_n_20_0_0.04_96.phy,G_l_1024_n_20_0_0.04_96.tre,75.108134
G_l_1024_n_20_0_0.04_99.phy,G_l_1024_n_20_0_0.04_99.tre,78.088587
G_l_1024_n_20_0_0_113.phy,G_l_1024_n_20_0_0_113.tre,78.685663
G_l_1024_n_20_0_0_118.phy,G_l_1024_n_20_0_0_118.tre,70.263100
G_l_1024_n_20_0_0_12.phy,G_l_1024_n_20_0_0_12.tre,67.224815
G_l_1024_n_20_0_0_121.phy,G_l_1024_n_20_0_0_121.tre,75.801325
G_l_1024_n_20_0_0_15.phy,G_l_1024_n_20_0_0_15.tre,79.419452
G_l_1024_n_20_0_0_18.phy,G_l_1024_n_20_0_0_18.tre,80.841939
G_l_1024_n_20_0_0_27.phy,G_l_1024_n_20_0_0_27.tre,75.100188
G_l_1024_n_20_0_0_31.phy,G_l_1024_n_20_0_0_31.tre,79.960454
G_l_1024_n_20_0_0_33.phy,G_l_1024_n_20_0_0_33.tre,68.417234
G_l_1024_n_20_0_0_41.phy,G_l_1024_n_20_0_0_41.tre,73.289738
G_l_1024_n_20_0_0_42.phy,G_l_1024_n_20_0_0_42.tre,69.959367
G_l_1024_n_20_0_0_5.phy,G_l_1024_n_20_0_0_5.tre,60.777211
G_l_1024_n_20_0_0_53.phy,G_l_1024_n_20_0_0_53.tre,74.201313
G_l_1024_n_20_0_0_55.phy,G_l_1024_n_20_0_0_55.tre,71.000935
G_l_1024_n_20_0_0_60.phy,G_l_1024_n_20_0_0_60.tre,75.160931
G_l_1024_n_20_0_0_66.phy,G_l_1024_n_20_0_0_66.tre,77.600635
G_l_1024_n_20_0_0_69.phy,G_l_1024_n_20_0_0_69.tre,70.401204
G_l_1024_n_20_0_0_8.phy,G_l_1024_n_20_0_0_8.tre,68.859622
G_l_1024_n_20_0_0_84.phy,G_l_1024_n_20_0_0_84.tre,73.693380
G_l_1024_n_20_0_0_92.phy,G_l_1024_n_20_0_0_92.tre,80.255899
G_l_1024_n_20_0_0_94.phy,G_l_1024_n_20_0_0_94.tre,68.922739
G_l_1024_n_20_0_0_97.phy,G_l_1024_n_20_0_0_97.tre,72.925806
G_l_1024_n_20_0_0_98.phy,G_l_1024_n_20_0_0_98.tre,71.043669
