G_l_1024_n_50_0_0.02_53.phy,G_l_1024_n_50_0_0.02_53.tre,0.647677
G_l_1024_n_50_0_0.02_55.phy,G_l_1024_n_50_0_0.02_55.tre,0.646629
G_l_1024_n_50_0_0.02_62.phy,G_l_1024_n_50_0_0.02_62.tre,0.622320
G_l_1024_n_50_0_0.02_64.phy,G_l_1024_n_50_0_0.02_64.tre,0.611050
G_l_1024_n_50_0_0.02_71.phy,G_l_1024_n_50_0_0.02_71.tre,0.609231
G_l_1024_n_50_0_0.02_84.phy,G_l_1024_n_50_0_0.02_84.tre,0.616610
G_l_1024_n_50_0_0.02_86.phy,G_l_1024_n_50_0_0.02_86.tre,0.631435
G_l_1024_n_50_0_0.02_94.phy,G_l_1024_n_50_0_0.02_94.tre,0.640206
G_l_1024_n_50_0_0.02_95.phy,G_l_1024_n_50_0_0.02_95.tre,0.630211
G_l_1024_n_50_0_0.02_99.phy,G_l_1024_n_50_0_0.02_99.tre,0.739137
G_l_1024_n_50_0_0.03_10.phy,G_l_1024_n_50_0_0.03_10.tre,0.594329
G_l_1024_n_50_0_0.03_103.phy,G_l_1024_n_50_0_0.03_103.tre,0.592286
G_l_1024_n_50_0_0.03_104.phy,G_l_1024_n_50_0_0.03_104.tre,0.601549
G_l_1024_n_50_0_0.03_106.phy,G_l_1024_n_50_0_0.03_106.tre,0.622626
G_l_1024_n_50_0_0.03_108.phy,G_l_1024_n_50_0_0.03_108.tre,0.651648
G_l_1024_n_50_0_0.03_110.phy,G_l_1024_n_50_0_0.03_110.tre,0.630214
G_l_1024_n_50_0_0.03_117.phy,G_l_1024_n_50_0_0.03_117.tre,0.600866
G_l_1024_n_50_0_0.03_124.phy,G_l_1024_n_50_0_0.03_124.tre,0.637279
G_l_1024_n_50_0_0.03_13.phy,G_l_1024_n_50_0_0.03_13.tre,0.806064
G_l_1024_n_50_0_0.03_23.phy,G_l_1024_n_50_0_0.03_23.tre,0.611767
G_l_1024_n_50_0_0.03_27.phy,G_l_1024_n_50_0_0.03_27.tre,0.680806
G_l_1024_n_50_0_0.03_3.phy,G_l_1024_n_50_0_0.03_3.tre,0.636141
G_l_1024_n_50_0_0.03_30.phy,G_l_1024_n_50_0_0.03_30.tre,0.599300
G_l_1024_n_50_0_0.03_33.phy,G_l_1024_n_50_0_0.03_33.tre,0.601705
G_l_1024_n_50_0_0.03_35.phy,G_l_1024_n_50_0_0.03_35.tre,0.632682
G_l_1024_n_50_0_0.03_36.phy,G_l_1024_n_50_0_0.03_36.tre,0.607060
G_l_1024_n_50_0_0.03_50.phy,G_l_1024_n_50_0_0.03_50.tre,0.613569
G_l_1024_n_50_0_0.03_54.phy,G_l_1024_n_50_0_0.03_54.tre,0.645721
G_l_1024_n_50_0_0.03_59.phy,G_l_1024_n_50_0_0.03_59.tre,0.805948
G_l_1024_n_50_0_0.03_66.phy,G_l_1024_n_50_0_0.03_66.tre,0.621454
G_l_1024_n_50_0_0.03_67.phy,G_l_1024_n_50_0_0.03_67.tre,0.607443
G_l_1024_n_50_0_0.03_70.phy,G_l_1024_n_50_0_0.03_70.tre,0.607249
G_l_1024_n_50_0_0.03_72.phy,G_l_1024_n_50_0_0.03_72.tre,0.603892
G_l_1024_n_50_0_0.03_73.phy,G_l_1024_n_50_0_0.03_73.tre,0.617268
G_l_1024_n_50_0_0.03_81.phy,G_l_1024_n_50_0_0.03_81.tre,0.642749
G_l_1024_n_50_0_0.03_83.phy,G_l_1024_n_50_0_0.03_83.tre,0.643456
G_l_1024_n_50_0_0.03_91.phy,G_l_1024_n_50_0_0.03_91.tre,0.649833
G_l_1024_n_50_0_0.04_101.phy,G_l_1024_n_50_0_0.04_101.tre,0.634715
G_l_1024_n_50_0_0.04_107.phy,G_l_1024_n_50_0_0.04_107.tre,0.825410
G_l_1024_n_50_0_0.04_109.phy,G_l_1024_n_50_0_0.04_109.tre,0.651268
G_l_1024_n_50_0_0.04_115.phy,G_l_1024_n_50_0_0.04_115.tre,0.640403
G_l_1024_n_50_0_0.04_116.phy,G_l_1024_n_50_0_0.04_116.tre,0.621441
G_l_1024_n_50_0_0.04_12.phy,G_l_1024_n_50_0_0.04_12.tre,0.612939
G_l_1024_n_50_0_0.04_15.phy,G_l_1024_n_50_0_0.04_15.tre,0.595479
G_l_1024_n_50_0_0.04_2.phy,G_l_1024_n_50_0_0.04_2.tre,0.596943
G_l_1024_n_50_0_0.04_22.phy,G_l_1024_n_50_0_0.04_22.tre,0.618238
G_l_1024_n_50_0_0.04_28.phy,G_l_1024_n_50_0_0.04_28.tre,0.635042
G_l_1024_n_50_0_0.04_31.phy,G_l_1024_n_50_0_0.04_31.tre,0.782828
G_l_1024_n_50_0_0.04_34.phy,G_l_1024_n_50_0_0.04_34.tre,0.633546
G_l_1024_n_50_0_0.04_37.phy,G_l_1024_n_50_0_0.04_37.tre,0.621585
G_l_1024_n_50_0_0.04_38.phy,G_l_1024_n_50_0_0.04_38.tre,0.596260
G_l_1024_n_50_0_0.04_39.phy,G_l_1024_n_50_0_0.04_39.tre,0.602990
G_l_1024_n_50_0_0.04_40.phy,G_l_1024_n_50_0_0.04_40.tre,0.638191
G_l_1024_n_50_0_0.04_43.phy,G_l_1024_n_50_0_0.04_43.tre,0.599638
G_l_1024_n_50_0_0.04_45.phy,G_l_1024_n_50_0_0.04_45.tre,0.606308
G_l_1024_n_50_0_0.04_46.phy,G_l_1024_n_50_0_0.04_46.tre,0.609518
G_l_1024_n_50_0_0.04_58.phy,G_l_1024_n_50_0_0.04_58.tre,0.626947
G_l_1024_n_50_0_0.04_74.phy,G_l_1024_n_50_0_0.04_74.tre,0.754439
G_l_1024_n_50_0_0.04_76.phy,G_l_1024_n_50_0_0.04_76.tre,0.617939
G_l_1024_n_50_0_0.04_77.phy,G_l_1024_n_50_0_0.04_77.tre,0.645076
G_l_1024_n_50_0_0.04_79.phy,G_l_1024_n_50_0_0.04_79.tre,0.647224
G_l_1024_n_50_0_0.04_82.phy,G_l_1024_n_50_0_0.04_82.tre,0.638779
G_l_1024_n_50_0_0.04_85.phy,G_l_1024_n_50_0_0.04_85.tre,0.639245
G_l_1024_n_50_0_0.04_87.phy,G_l_1024_n_50_0_0.04_87.tre,0.643102
G_l_1024_n_50_0_0.04_9.phy,G_l_1024_n_50_0_0.04_9.tre,0.633832
G_l_1024_n_50_0_0.04_90.phy,G_l_1024_n_50_0_0.04_90.tre,0.617583
G_l_1024_n_50_0_0.04_93.phy,G_l_1024_n_50_0_0.04_93.tre,0.612856
G_l_1024_n_50_0_0_1.phy,G_l_1024_n_50_0_0_1.tre,0.766886
G_l_1024_n_50_0_0_100.phy,G_l_1024_n_50_0_0_100.tre,0.629493
G_l_1024_n_50_0_0_121.phy,G_l_1024_n_50_0_0_121.tre,0.633190
G_l_1024_n_50_0_0_122.phy,G_l_1024_n_50_0_0_122.tre,0.608143
G_l_1024_n_50_0_0_25.phy,G_l_1024_n_50_0_0_25.tre,0.600322
G_l_1024_n_50_0_0_29.phy,G_l_1024_n_50_0_0_29.tre,0.601528
G_l_1024_n_50_0_0_48.phy,G_l_1024_n_50_0_0_48.tre,0.610607
G_l_1024_n_50_0_0_52.phy,G_l_1024_n_50_0_0_52.tre,0.626036
G_l_1024_n_50_0_0_56.phy,G_l_1024_n_50_0_0_56.tre,0.645499
G_l_1024_n_50_0_0_6.phy,G_l_1024_n_50_0_0_6.tre,0.649212
G_l_1024_n_50_0_0_61.phy,G_l_1024_n_50_0_0_61.tre,0.789592
G_l_1024_n_50_0_0_65.phy,G_l_1024_n_50_0_0_65.tre,0.652105
G_l_1024_n_50_0_0_7.phy,G_l_1024_n_50_0_0_7.tre,0.639229
G_l_1024_n_50_0_0_8.phy,G_l_1024_n_50_0_0_8.tre,0.626405
G_l_1024_n_50_0_0_80.phy,G_l_1024_n_50_0_0_80.tre,0.608705
G_l_1024_n_50_0_0_88.phy,G_l_1024_n_50_0_0_88.tre,0.596717
G_l_1024_n_50_0_0_89.phy,G_l_1024_n_50_0_0_89.tre,0.604327
G_l_1024_n_50_0_0_96.phy,G_l_1024_n_50_0_0_96.tre,0.617953
G_l_1024_n_50_0_0_98.phy,G_l_1024_n_50_0_0_98.tre,0.639256
instance,tree_file,inference_time_seconds
G_l_1024_n_50_0_0.01_0.phy,G_l_1024_n_50_0_0.01_0.tre,1.927358
G_l_1024_n_50_0_0.01_111.phy,G_l_1024_n_50_0_0.01_111.tre,0.655277
G_l_1024_n_50_0_0.01_113.phy,G_l_1024_n_50_0_0.01_113.tre,0.798697
G_l_1024_n_50_0_0.01_114.phy,G_l_1024_n_50_0_0.01_114.tre,0.711134
G_l_1024_n_50_0_0.01_119.phy,G_l_1024_n_50_0_0.01_119.tre,0.667616
G_l_1024_n_50_0_0.01_125.phy,G_l_1024_n_50_0_0.01_125.tre,0.603511
G_l_1024_n_50_0_0.01_127.phy,G_l_1024_n_50_0_0.01_127.tre,0.614198
G_l_1024_n_50_0_0.01_14.phy,G_l_1024_n_50_0_0.01_14.tre,0.719919
G_l_1024_n_50_0_0.01_17.phy,G_l_1024_n_50_0_0.01_17.tre,0.654902
G_l_1024_n_50_0_0.01_18.phy,G_l_1024_n_50_0_0.01_18.tre,0.605066
G_l_1024_n_50_0_0.01_19.phy,G_l_1024_n_50_0_0.01_19.tre,0.591592
G_l_1024_n_50_0_0.01_20.phy,G_l_1024_n_50_0_0.01_20.tre,0.877324
G_l_1024_n_50_0_0.01_32.phy,G_l_1024_n_50_0_0.01_32.tre,0.600432
G_l_1024_n_50_0_0.01_41.phy,G_l_1024_n_50_0_0.01_41.tre,0.600445
G_l_1024_n_50_0_0.01_47.phy,G_l_1024_n_50_0_0.01_47.tre,0.633261
G_l_1024_n_50_0_0.01_49.phy,G_l_1024_n_50_0_0.01_49.tre,0.647755
G_l_1024_n_50_0_0.01_57.phy,G_l_1024_n_50_0_0.01_57.tre,0.630801
G_l_1024_n_50_0_0.01_60.phy,G_l_1024_n_50_0_0.01_60.tre,0.601600
G_l_1024_n_50_0_0.01_63.phy,G_l_1024_n_50_0_0.01_63.tre,0.657948
G_l_1024_n_50_0_0.01_68.phy,G_l_1024_n_50_0_0.01_68.tre,0.644546
G_l_1024_n_50_0_0.01_69.phy,G_l_1024_n_50_0_0.01_69.tre,0.629789
G_l_1024_n_50_0_0.01_75.phy,G_l_1024_n_50_0_0.01_75.tre,0.781554
G_l_1024_n_50_0_0.01_78.phy,G_l_1024_n_50_0_0.01_78.tre,0.707994
G_l_1024_n_50_0_0.01_92.phy,G_l_1024_n_50_0_0.01_92.tre,0.653900
G_l_1024_n_50_0_0.01_97.phy,G_l_1024_n_50_0_0.01_97.tre,0.600924
G_l_1024_n_50_0_0.02_102.phy,G_l_1024_n_50_0_0.02_102.tre,0.597970
G_l_1024_n_50_0_0.02_105.phy,G_l_1024_n_50_0_0.02_105.tre,0.682738
G_l_1024_n_50_0_0.02_11.phy,G_l_1024_n_50_0_0.02_11.tre,0.637223
G_l_1024_n_50_0_0.02_112.phy,G_l_1024_n_50_0_0.02_112.tre,0.601476
G_l_1024_n_50_0_0.02_118.phy,G_l_1024_n_50_0_0.02_118.tre,0.661097
G_l_1024_n_50_0_0.02_120.phy,G_l_1024_n_50_0_0.02_120.tre,0.640228
G_l_1024_n_50_0_0.02_123.phy,G_l_1024_n_50_0_0.02_123.tre,0.811322
G_l_1024_n_50_0_0.02_126.phy,G_l_1024_n_50_0_0.02_126.tre,0.606574
G_l_1024_n_50_0_0.02_16.phy,G_l_1024_n_50_0_0.02_16.tre,0.724342
G_l_1024_n_50_0_0.02_21.phy,G_l_1024_n_50_0_0.02_21.tre,0.649146
G_l_1024_n_50_0_0.02_24.phy,G_l_1024_n_50_0_0.02_24.tre,0.590812
G_l_1024_n_50_0_0.02_26.phy,G_l_1024_n_50_0_0.02_26.tre,0.600079
G_l_1024_n_50_0_0.02_4.phy,G_l_1024_n_50_0_0.02_4.tre,0.691164
G_l_1024_n_50_0_0.02_42.phy,G_l_1024_n_50_0_0.02_42.tre,0.641304
G_l_1024_n_50_0_0.02_44.phy,G_l_1024_n_50_0_0.02_44.tre,0.599969
G_l_1024_n_50_0_0.02_5.phy,G_l_1024_n_50_0_0.02_5.tre,0.612958
G_l_1024_n_50_0_0.02_51.phy,G_l_1024_n_50_0_0.02_51.tre,0.811851
G_l_1024_n_50_0_0.02_53.phy,G_l_1024_n_50_0_0.02_53.tre,0.610527
G_l_1024_n_50_0_0.02_55.phy,G_l_1024_n_50_0_0.02_55.tre,0.598772
G_l_1024_n_50_0_0.02_62.phy,G_l_1024_n_50_0_0.02_62.tre,0.688931
G_l_1024_n_50_0_0.02_64.phy,G_l_1024_n_50_0_0.02_64.tre,0.647061
G_l_1024_n_50_0_0.02_71.phy,G_l_1024_n_50_0_0.02_71.tre,0.610306
G_l_1024_n_50_0_0.02_84.phy,G_l_1024_n_50_0_0.02_84.tre,0.611524
G_l_1024_n_50_0_0.02_86.phy,G_l_1024_n_50_0_0.02_86.tre,0.704649
G_l_1024_n_50_0_0.02_94.phy,G_l_1024_n_50_0_0.02_94.tre,0.636588
G_l_1024_n_50_0_0.02_95.phy,G_l_1024_n_50_0_0.02_95.tre,0.599467
G_l_1024_n_50_0_0.02_99.phy,G_l_1024_n_50_0_0.02_99.tre,0.724716
G_l_1024_n_50_0_0.03_10.phy,G_l_1024_n_50_0_0.03_10.tre,0.695134
G_l_1024_n_50_0_0.03_103.phy,G_l_1024_n_50_0_0.03_103.tre,0.652423
G_l_1024_n_50_0_0.03_104.phy,G_l_1024_n_50_0_0.03_104.tre,0.600506
G_l_1024_n_50_0_0.03_106.phy,G_l_1024_n_50_0_0.03_106.tre,0.596554
G_l_1024_n_50_0_0.03_108.phy,G_l_1024_n_50_0_0.03_108.tre,0.685691
G_l_1024_n_50_0_0.03_110.phy,G_l_1024_n_50_0_0.03_110.tre,0.639240
G_l_1024_n_50_0_0.03_117.phy,G_l_1024_n_50_0_0.03_117.tre,0.611041
G_l_1024_n_50_0_0.03_124.phy,G_l_1024_n_50_0_0.03_124.tre,0.620058
G_l_1024_n_50_0_0.03_13.phy,G_l_1024_n_50_0_0.03_13.tre,0.792634
G_l_1024_n_50_0_0.03_23.phy,G_l_1024_n_50_0_0.03_23.tre,0.598613
G_l_1024_n_50_0_0.03_27.phy,G_l_1024_n_50_0_0.03_27.tre,0.602864
G_l_1024_n_50_0_0.03_3.phy,G_l_1024_n_50_0_0.03_3.tre,0.679816
G_l_1024_n_50_0_0.03_30.phy,G_l_1024_n_50_0_0.03_30.tre,0.639375
G_l_1024_n_50_0_0.03_33.phy,G_l_1024_n_50_0_0.03_33.tre,0.601321
G_l_1024_n_50_0_0.03_35.phy,G_l_1024_n_50_0_0.03_35.tre,0.605202
G_l_1024_n_50_0_0.03_36.phy,G_l_1024_n_50_0_0.03_36.tre,0.691768
G_l_1024_n_50_0_0.03_50.phy,G_l_1024_n_50_0_0.03_50.tre,0.654622
G_l_1024_n_50_0_0.03_54.phy,G_l_1024_n_50_0_0.03_54.tre,0.607032
G_l_1024_n_50_0_0.03_59.phy,G_l_1024_n_50_0_0.03_59.tre,0.721581
G_l_1024_n_50_0_0.03_66.phy,G_l_1024_n_50_0_0.03_66.tre,0.727582
G_l_1024_n_50_0_0.03_67.phy,G_l_1024_n_50_0_0.03_67.tre,0.650746
G_l_1024_n_50_0_0.03_70.phy,G_l_1024_n_50_0_0.03_70.tre,0.604361
G_l_1024_n_50_0_0.03_72.phy,G_l_1024_n_50_0_0.03_72.tre,0.599800
G_l_1024_n_50_0_0.03_73.phy,G_l_1024_n_50_0_0.03_73.tre,0.716079
G_l_1024_n_50_0_0.03_81.phy,G_l_1024_n_50_0_0.03_81.tre,0.661892
G_l_1024_n_50_0_0.03_83.phy,G_l_1024_n_50_0_0.03_83.tre,0.600098
G_l_1024_n_50_0_0.03_91.phy,G_l_1024_n_50_0_0.03_91.tre,0.608582
G_l_1024_n_50_0_0.04_101.phy,G_l_1024_n_50_0_0.04_101.tre,0.698503
G_l_1024_n_50_0_0.04_107.phy,G_l_1024_n_50_0_0.04_107.tre,0.751311
G_l_1024_n_50_0_0.04_109.phy,G_l_1024_n_50_0_0.04_109.tre,0.632047
G_l_1024_n_50_0_0.04_115.phy,G_l_1024_n_50_0_0.04_115.tre,0.708834
G_l_1024_n_50_0_0.04_116.phy,G_l_1024_n_50_0_0.04_116.tre,0.670372
G_l_1024_n_50_0_0.04_12.phy,G_l_1024_n_50_0_0.04_12.tre,0.621093
G_l_1024_n_50_0_0.04_15.phy,G_l_1024_n_50_0_0.04_15.tre,0.630607
G_l_1024_n_50_0_0.04_2.phy,G_l_1024_n_50_0_0.04_2.tre,0.745354
G_l_1024_n_50_0_0.04_22.phy,G_l_1024_n_50_0_0.04_22.tre,0.666676
G_l_1024_n_50_0_0.04_28.phy,G_l_1024_n_50_0_0.04_28.tre,0.619182
G_l_1024_n_50_0_0.04_31.phy,G_l_1024_n_50_0_0.04_31.tre,0.747474
G_l_1024_n_50_0_0.04_34.phy,G_l_1024_n_50_0_0.04_34.tre,0.727905
G_l_1024_n_50_0_0.04_37.phy,G_l_1024_n_50_0_0.04_37.tre,0.655025
G_l_1024_n_50_0_0.04_38.phy,G_l_1024_n_50_0_0.04_38.tre,0.622904
G_l_1024_n_50_0_0.04_39.phy,G_l_1024_n_50_0_0.04_39.tre,0.634541
G_l_1024_n_50_0_0.04_40.phy,G_l_1024_n_50_0_0.04_40.tre,0.687632
G_l_1024_n_50_0_0.04_43.phy,G_l_1024_n_50_0_0.04_43.tre,0.644994
G_l_1024_n_50_0_0.04_45.phy,G_l_1024_n_50_0_0.04_45.tre,0.618255
G_l_1024_n_50_0_0.04_46.phy,G_l_1024_n_50_0_0.04_46.tre,0.664673
G_l_1024_n_50_0_0.04_58.phy,G_l_1024_n_50_0_0.04_58.tre,0.672925
G_l_1024_n_50_0_0.04_74.phy,G_l_1024_n_50_0_0.04_74.tre,0.755552
G_l_1024_n_50_0_0.04_76.phy,G_l_1024_n_50_0_0.04_76.tre,0.636312
G_l_1024_n_50_0_0.04_77.phy,G_l_1024_n_50_0_0.04_77.tre,0.771366
G_l_1024_n_50_0_0.04_79.phy,G_l_1024_n_50_0_0.04_79.tre,0.667856
G_l_1024_n_50_0_0.04_82.phy,G_l_1024_n_50_0_0.04_82.tre,0.621687
G_l_1024_n_50_0_0.04_85.phy,G_l_1024_n_50_0_0.04_85.tre,0.636680
G_l_1024_n_50_0_0.04_87.phy,G_l_1024_n_50_0_0.04_87.tre,0.701908
G_l_1024_n_50_0_0.04_9.phy,G_l_1024_n_50_0_0.04_9.tre,0.658091
G_l_1024_n_50_0_0.04_90.phy,G_l_1024_n_50_0_0.04_90.tre,0.627799
G_l_1024_n_50_0_0.04_93.phy,G_l_1024_n_50_0_0.04_93.tre,0.620931
G_l_1024_n_50_0_0_1.phy,G_l_1024_n_50_0_0_1.tre,0.831319
G_l_1024_n_50_0_0_100.phy,G_l_1024_n_50_0_0_100.tre,0.651695
G_l_1024_n_50_0_0_121.phy,G_l_1024_n_50_0_0_121.tre,0.613157
G_l_1024_n_50_0_0_122.phy,G_l_1024_n_50_0_0_122.tre,0.608552
G_l_1024_n_50_0_0_25.phy,G_l_1024_n_50_0_0_25.tre,0.722180
G_l_1024_n_50_0_0_29.phy,G_l_1024_n_50_0_0_29.tre,0.663223
G_l_1024_n_50_0_0_48.phy,G_l_1024_n_50_0_0_48.tre,0.609846
G_l_1024_n_50_0_0_52.phy,G_l_1024_n_50_0_0_52.tre,0.609616
G_l_1024_n_50_0_0_56.phy,G_l_1024_n_50_0_0_56.tre,0.714869
G_l_1024_n_50_0_0_6.phy,G_l_1024_n_50_0_0_6.tre,0.658354
G_l_1024_n_50_0_0_61.phy,G_l_1024_n_50_0_0_61.tre,0.734495
G_l_1024_n_50_0_0_65.phy,G_l_1024_n_50_0_0_65.tre,0.645303
G_l_1024_n_50_0_0_7.phy,G_l_1024_n_50_0_0_7.tre,0.658052
G_l_1024_n_50_0_0_8.phy,G_l_1024_n_50_0_0_8.tre,0.619127
G_l_1024_n_50_0_0_80.phy,G_l_1024_n_50_0_0_80.tre,0.607768
G_l_1024_n_50_0_0_88.phy,G_l_1024_n_50_0_0_88.tre,0.702778
G_l_1024_n_50_0_0_89.phy,G_l_1024_n_50_0_0_89.tre,0.671765
G_l_1024_n_50_0_0_96.phy,G_l_1024_n_50_0_0_96.tre,0.622639
G_l_1024_n_50_0_0_98.phy,G_l_1024_n_50_0_0_98.tre,0.614650
