dataset	gene	tree_file	rf	nrf
SongD1	gene317	RAxML_bestTree.gene317	16.0	0.23529411764705882
SongD1	gene318	RAxML_bestTree.gene318	28.0	0.4117647058823529
SongD1	gene319	RAxML_bestTree.gene319	28.0	0.4117647058823529
SongD1	gene32	RAxML_bestTree.gene32	16.0	0.23529411764705882
SongD1	gene320	RAxML_bestTree.gene320	10.0	0.14705882352941177
SongD1	gene321	RAxML_bestTree.gene321	20.0	0.29411764705882354
SongD1	gene322	RAxML_bestTree.gene322	24.0	0.35294117647058826
SongD1	gene323	RAxML_bestTree.gene323	8.0	0.11764705882352941
SongD1	gene324	RAxML_bestTree.gene324	24.0	0.35294117647058826
SongD1	gene325	RAxML_bestTree.gene325	12.0	0.17647058823529413
SongD1	gene326	RAxML_bestTree.gene326	30.0	0.4411764705882353
SongD1	gene327	RAxML_bestTree.gene327	16.0	0.23529411764705882
SongD1	gene328	RAxML_bestTree.gene328	12.0	0.17647058823529413
SongD1	gene33	RAxML_bestTree.gene33	18.0	0.2647058823529412
SongD1	gene330	RAxML_bestTree.gene330	6.0	0.08823529411764706
SongD1	gene331	RAxML_bestTree.gene331	22.0	0.3235294117647059
SongD1	gene332	RAxML_bestTree.gene332	14.0	0.20588235294117646
SongD1	gene333	RAxML_bestTree.gene333	14.0	0.20588235294117646
SongD1	gene334	RAxML_bestTree.gene334	16.0	0.23529411764705882
SongD1	gene335	RAxML_bestTree.gene335	18.0	0.2647058823529412
SongD1	gene336	RAxML_bestTree.gene336	34.0	0.5
SongD1	gene337	RAxML_bestTree.gene337	26.0	0.38235294117647056
SongD1	gene338	RAxML_bestTree.gene338	10.0	0.14705882352941177
SongD1	gene339	RAxML_bestTree.gene339	26.0	0.38235294117647056
SongD1	gene34	RAxML_bestTree.gene34	16.0	0.23529411764705882
SongD1	gene340	RAxML_bestTree.gene340	38.0	0.5588235294117647
SongD1	gene341	RAxML_bestTree.gene341	26.0	0.38235294117647056
SongD1	gene342	RAxML_bestTree.gene342	18.0	0.2647058823529412
SongD1	gene343	RAxML_bestTree.gene343	10.0	0.14705882352941177
SongD1	gene344	RAxML_bestTree.gene344	18.0	0.2647058823529412
SongD1	gene345	RAxML_bestTree.gene345	16.0	0.23529411764705882
SongD1	gene346	RAxML_bestTree.gene346	10.0	0.14705882352941177
SongD1	gene347	RAxML_bestTree.gene347	16.0	0.23529411764705882
SongD1	gene348	RAxML_bestTree.gene348	18.0	0.2647058823529412
SongD1	gene349	RAxML_bestTree.gene349	20.0	0.29411764705882354
SongD1	gene350	RAxML_bestTree.gene350	16.0	0.23529411764705882
SongD1	gene351	RAxML_bestTree.gene351	30.0	0.4411764705882353
SongD1	gene352	RAxML_bestTree.gene352	18.0	0.2647058823529412
SongD1	gene353	RAxML_bestTree.gene353	34.0	0.5
SongD1	gene354	RAxML_bestTree.gene354	20.0	0.29411764705882354
SongD1	gene355	RAxML_bestTree.gene355	14.0	0.20588235294117646
SongD1	gene356	RAxML_bestTree.gene356	12.0	0.17647058823529413
SongD1	gene357	RAxML_bestTree.gene357	12.0	0.17647058823529413
SongD1	gene359	RAxML_bestTree.gene359	22.0	0.3235294117647059
SongD1	gene36	RAxML_bestTree.gene36	12.0	0.17647058823529413
SongD1	gene360	RAxML_bestTree.gene360	38.0	0.5588235294117647
SongD1	gene361	RAxML_bestTree.gene361	28.0	0.4117647058823529
SongD1	gene362	RAxML_bestTree.gene362	12.0	0.17647058823529413
SongD1	gene363	RAxML_bestTree.gene363	14.0	0.20588235294117646
SongD1	gene364	RAxML_bestTree.gene364	12.0	0.17647058823529413
SongD1	gene365	RAxML_bestTree.gene365	20.0	0.29411764705882354
SongD1	gene366	RAxML_bestTree.gene366	20.0	0.29411764705882354
SongD1	gene367	RAxML_bestTree.gene367	10.0	0.14705882352941177
SongD1	gene368	RAxML_bestTree.gene368	34.0	0.5
SongD1	gene369	RAxML_bestTree.gene369	30.0	0.4411764705882353
SongD1	gene37	RAxML_bestTree.gene37	32.0	0.47058823529411764
SongD1	gene370	RAxML_bestTree.gene370	34.0	0.5
SongD1	gene371	RAxML_bestTree.gene371	42.0	0.6176470588235294
