G_l_1024_n_50_0_0.02_53.phy,G_l_1024_n_50_0_0.02_53.tre,143.049610
G_l_1024_n_50_0_0.02_55.phy,G_l_1024_n_50_0_0.02_55.tre,138.237859
G_l_1024_n_50_0_0.02_62.phy,G_l_1024_n_50_0_0.02_62.tre,131.767638
G_l_1024_n_50_0_0.02_64.phy,G_l_1024_n_50_0_0.02_64.tre,118.625490
G_l_1024_n_50_0_0.02_71.phy,G_l_1024_n_50_0_0.02_71.tre,156.671743
G_l_1024_n_50_0_0.02_84.phy,G_l_1024_n_50_0_0.02_84.tre,126.725458
G_l_1024_n_50_0_0.02_86.phy,G_l_1024_n_50_0_0.02_86.tre,128.674359
G_l_1024_n_50_0_0.02_94.phy,G_l_1024_n_50_0_0.02_94.tre,148.160631
G_l_1024_n_50_0_0.02_95.phy,G_l_1024_n_50_0_0.02_95.tre,148.225229
G_l_1024_n_50_0_0.02_99.phy,G_l_1024_n_50_0_0.02_99.tre,139.679388
G_l_1024_n_50_0_0.03_10.phy,G_l_1024_n_50_0_0.03_10.tre,139.054905
G_l_1024_n_50_0_0.03_103.phy,G_l_1024_n_50_0_0.03_103.tre,122.086895
G_l_1024_n_50_0_0.03_104.phy,G_l_1024_n_50_0_0.03_104.tre,119.933543
G_l_1024_n_50_0_0.03_106.phy,G_l_1024_n_50_0_0.03_106.tre,146.320991
G_l_1024_n_50_0_0.03_108.phy,G_l_1024_n_50_0_0.03_108.tre,164.945337
G_l_1024_n_50_0_0.03_110.phy,G_l_1024_n_50_0_0.03_110.tre,142.002770
G_l_1024_n_50_0_0.03_117.phy,G_l_1024_n_50_0_0.03_117.tre,125.970862
G_l_1024_n_50_0_0.03_124.phy,G_l_1024_n_50_0_0.03_124.tre,173.961266
G_l_1024_n_50_0_0.03_13.phy,G_l_1024_n_50_0_0.03_13.tre,143.913248
G_l_1024_n_50_0_0.03_23.phy,G_l_1024_n_50_0_0.03_23.tre,123.923314
G_l_1024_n_50_0_0.03_27.phy,G_l_1024_n_50_0_0.03_27.tre,145.965023
G_l_1024_n_50_0_0.03_3.phy,G_l_1024_n_50_0_0.03_3.tre,134.604475
G_l_1024_n_50_0_0.03_30.phy,G_l_1024_n_50_0_0.03_30.tre,131.130972
G_l_1024_n_50_0_0.03_33.phy,G_l_1024_n_50_0_0.03_33.tre,147.991801
G_l_1024_n_50_0_0.03_35.phy,G_l_1024_n_50_0_0.03_35.tre,144.742064
G_l_1024_n_50_0_0.03_36.phy,G_l_1024_n_50_0_0.03_36.tre,142.716037
G_l_1024_n_50_0_0.03_50.phy,G_l_1024_n_50_0_0.03_50.tre,137.225840
G_l_1024_n_50_0_0.03_54.phy,G_l_1024_n_50_0_0.03_54.tre,137.362985
G_l_1024_n_50_0_0.03_59.phy,G_l_1024_n_50_0_0.03_59.tre,123.168512
G_l_1024_n_50_0_0.03_66.phy,G_l_1024_n_50_0_0.03_66.tre,120.074092
G_l_1024_n_50_0_0.03_67.phy,G_l_1024_n_50_0_0.03_67.tre,137.317239
G_l_1024_n_50_0_0.03_70.phy,G_l_1024_n_50_0_0.03_70.tre,152.605462
G_l_1024_n_50_0_0.03_72.phy,G_l_1024_n_50_0_0.03_72.tre,124.454196
G_l_1024_n_50_0_0.03_73.phy,G_l_1024_n_50_0_0.03_73.tre,148.228151
G_l_1024_n_50_0_0.03_81.phy,G_l_1024_n_50_0_0.03_81.tre,122.484556
G_l_1024_n_50_0_0.03_83.phy,G_l_1024_n_50_0_0.03_83.tre,134.565562
G_l_1024_n_50_0_0.03_91.phy,G_l_1024_n_50_0_0.03_91.tre,138.680852
G_l_1024_n_50_0_0.04_101.phy,G_l_1024_n_50_0_0.04_101.tre,140.525880
G_l_1024_n_50_0_0.04_107.phy,G_l_1024_n_50_0_0.04_107.tre,158.955355
G_l_1024_n_50_0_0.04_109.phy,G_l_1024_n_50_0_0.04_109.tre,129.073571
G_l_1024_n_50_0_0.04_115.phy,G_l_1024_n_50_0_0.04_115.tre,127.329538
G_l_1024_n_50_0_0.04_116.phy,G_l_1024_n_50_0_0.04_116.tre,129.168466
G_l_1024_n_50_0_0.04_12.phy,G_l_1024_n_50_0_0.04_12.tre,129.376585
G_l_1024_n_50_0_0.04_15.phy,G_l_1024_n_50_0_0.04_15.tre,126.668424
G_l_1024_n_50_0_0.04_2.phy,G_l_1024_n_50_0_0.04_2.tre,129.424534
G_l_1024_n_50_0_0.04_22.phy,G_l_1024_n_50_0_0.04_22.tre,129.873980
G_l_1024_n_50_0_0.04_28.phy,G_l_1024_n_50_0_0.04_28.tre,129.357882
G_l_1024_n_50_0_0.04_31.phy,G_l_1024_n_50_0_0.04_31.tre,124.407416
G_l_1024_n_50_0_0.04_34.phy,G_l_1024_n_50_0_0.04_34.tre,125.569435
G_l_1024_n_50_0_0.04_37.phy,G_l_1024_n_50_0_0.04_37.tre,140.358053
G_l_1024_n_50_0_0.04_38.phy,G_l_1024_n_50_0_0.04_38.tre,124.636946
G_l_1024_n_50_0_0.04_39.phy,G_l_1024_n_50_0_0.04_39.tre,128.896715
G_l_1024_n_50_0_0.04_40.phy,G_l_1024_n_50_0_0.04_40.tre,132.092413
G_l_1024_n_50_0_0.04_43.phy,G_l_1024_n_50_0_0.04_43.tre,128.114041
G_l_1024_n_50_0_0.04_45.phy,G_l_1024_n_50_0_0.04_45.tre,145.512830
G_l_1024_n_50_0_0.04_46.phy,G_l_1024_n_50_0_0.04_46.tre,146.822769
G_l_1024_n_50_0_0.04_58.phy,G_l_1024_n_50_0_0.04_58.tre,150.398644
G_l_1024_n_50_0_0.04_74.phy,G_l_1024_n_50_0_0.04_74.tre,115.341340
G_l_1024_n_50_0_0.04_76.phy,G_l_1024_n_50_0_0.04_76.tre,132.817661
G_l_1024_n_50_0_0.04_77.phy,G_l_1024_n_50_0_0.04_77.tre,163.238865
G_l_1024_n_50_0_0.04_79.phy,G_l_1024_n_50_0_0.04_79.tre,141.825161
G_l_1024_n_50_0_0.04_82.phy,G_l_1024_n_50_0_0.04_82.tre,128.649684
G_l_1024_n_50_0_0.04_85.phy,G_l_1024_n_50_0_0.04_85.tre,123.414288
G_l_1024_n_50_0_0.04_87.phy,G_l_1024_n_50_0_0.04_87.tre,131.653972
G_l_1024_n_50_0_0.04_9.phy,G_l_1024_n_50_0_0.04_9.tre,154.636659
G_l_1024_n_50_0_0.04_90.phy,G_l_1024_n_50_0_0.04_90.tre,130.700164
G_l_1024_n_50_0_0.04_93.phy,G_l_1024_n_50_0_0.04_93.tre,143.977339
G_l_1024_n_50_0_0_1.phy,G_l_1024_n_50_0_0_1.tre,111.434448
G_l_1024_n_50_0_0_100.phy,G_l_1024_n_50_0_0_100.tre,142.892455
G_l_1024_n_50_0_0_121.phy,G_l_1024_n_50_0_0_121.tre,131.213756
G_l_1024_n_50_0_0_122.phy,G_l_1024_n_50_0_0_122.tre,143.400786
G_l_1024_n_50_0_0_25.phy,G_l_1024_n_50_0_0_25.tre,135.840460
G_l_1024_n_50_0_0_29.phy,G_l_1024_n_50_0_0_29.tre,125.426843
G_l_1024_n_50_0_0_48.phy,G_l_1024_n_50_0_0_48.tre,145.121123
G_l_1024_n_50_0_0_52.phy,G_l_1024_n_50_0_0_52.tre,132.486488
G_l_1024_n_50_0_0_56.phy,G_l_1024_n_50_0_0_56.tre,146.790918
G_l_1024_n_50_0_0_6.phy,G_l_1024_n_50_0_0_6.tre,137.210434
G_l_1024_n_50_0_0_61.phy,G_l_1024_n_50_0_0_61.tre,149.600241
G_l_1024_n_50_0_0_65.phy,G_l_1024_n_50_0_0_65.tre,135.422315
G_l_1024_n_50_0_0_7.phy,G_l_1024_n_50_0_0_7.tre,127.706077
G_l_1024_n_50_0_0_8.phy,G_l_1024_n_50_0_0_8.tre,125.109801
G_l_1024_n_50_0_0_80.phy,G_l_1024_n_50_0_0_80.tre,138.000807
G_l_1024_n_50_0_0_88.phy,G_l_1024_n_50_0_0_88.tre,164.528635
G_l_1024_n_50_0_0_89.phy,G_l_1024_n_50_0_0_89.tre,139.386179
G_l_1024_n_50_0_0_96.phy,G_l_1024_n_50_0_0_96.tre,127.926469
G_l_1024_n_50_0_0_98.phy,G_l_1024_n_50_0_0_98.tre,147.416237
