G_l_1024_n_100_0_0.02_47.phy,G_l_1024_n_100_0_0.02_47.tre,360.606679
G_l_1024_n_100_0_0.02_50.phy,G_l_1024_n_100_0_0.02_50.tre,444.952652
G_l_1024_n_100_0_0.02_53.phy,G_l_1024_n_100_0_0.02_53.tre,364.602135
G_l_1024_n_100_0_0.02_56.phy,G_l_1024_n_100_0_0.02_56.tre,379.023336
G_l_1024_n_100_0_0.02_7.phy,G_l_1024_n_100_0_0.02_7.tre,545.956636
G_l_1024_n_100_0_0.02_71.phy,G_l_1024_n_100_0_0.02_71.tre,566.912963
G_l_1024_n_100_0_0.02_72.phy,G_l_1024_n_100_0_0.02_72.tre,457.866590
G_l_1024_n_100_0_0.02_86.phy,G_l_1024_n_100_0_0.02_86.tre,460.090133
G_l_1024_n_100_0_0.02_87.phy,G_l_1024_n_100_0_0.02_87.tre,450.509061
G_l_1024_n_100_0_0.02_89.phy,G_l_1024_n_100_0_0.02_89.tre,440.783186
G_l_1024_n_100_0_0.02_92.phy,G_l_1024_n_100_0_0.02_92.tre,537.667606
G_l_1024_n_100_0_0.02_93.phy,G_l_1024_n_100_0_0.02_93.tre,354.990400
G_l_1024_n_100_0_0.02_98.phy,G_l_1024_n_100_0_0.02_98.tre,459.094443
G_l_1024_n_100_0_0.03_103.phy,G_l_1024_n_100_0_0.03_103.tre,435.438025
G_l_1024_n_100_0_0.03_105.phy,G_l_1024_n_100_0_0.03_105.tre,405.868595
G_l_1024_n_100_0_0.03_118.phy,G_l_1024_n_100_0_0.03_118.tre,327.752428
G_l_1024_n_100_0_0.03_125.phy,G_l_1024_n_100_0_0.03_125.tre,443.534929
G_l_1024_n_100_0_0.03_126.phy,G_l_1024_n_100_0_0.03_126.tre,435.996740
G_l_1024_n_100_0_0.03_22.phy,G_l_1024_n_100_0_0.03_22.tre,407.278255
G_l_1024_n_100_0_0.03_23.phy,G_l_1024_n_100_0_0.03_23.tre,386.115113
G_l_1024_n_100_0_0.03_33.phy,G_l_1024_n_100_0_0.03_33.tre,380.626884
G_l_1024_n_100_0_0.03_39.phy,G_l_1024_n_100_0_0.03_39.tre,437.296108
G_l_1024_n_100_0_0.03_40.phy,G_l_1024_n_100_0_0.03_40.tre,398.782014
G_l_1024_n_100_0_0.03_46.phy,G_l_1024_n_100_0_0.03_46.tre,430.103291
G_l_1024_n_100_0_0.03_49.phy,G_l_1024_n_100_0_0.03_49.tre,356.236032
G_l_1024_n_100_0_0.03_5.phy,G_l_1024_n_100_0_0.03_5.tre,382.461544
G_l_1024_n_100_0_0.03_61.phy,G_l_1024_n_100_0_0.03_61.tre,452.967219
G_l_1024_n_100_0_0.03_74.phy,G_l_1024_n_100_0_0.03_74.tre,441.252945
G_l_1024_n_100_0_0.03_78.phy,G_l_1024_n_100_0_0.03_78.tre,404.465014
G_l_1024_n_100_0_0.03_79.phy,G_l_1024_n_100_0_0.03_79.tre,471.628336
G_l_1024_n_100_0_0.03_80.phy,G_l_1024_n_100_0_0.03_80.tre,452.268469
G_l_1024_n_100_0_0.03_81.phy,G_l_1024_n_100_0_0.03_81.tre,450.571460
G_l_1024_n_100_0_0.03_85.phy,G_l_1024_n_100_0_0.03_85.tre,401.109993
G_l_1024_n_100_0_0.03_9.phy,G_l_1024_n_100_0_0.03_9.tre,489.845542
G_l_1024_n_100_0_0.03_94.phy,G_l_1024_n_100_0_0.03_94.tre,397.653721
G_l_1024_n_100_0_0.03_96.phy,G_l_1024_n_100_0_0.03_96.tre,351.683635
G_l_1024_n_100_0_0.04_10.phy,G_l_1024_n_100_0_0.04_10.tre,364.758847
G_l_1024_n_100_0_0.04_102.phy,G_l_1024_n_100_0_0.04_102.tre,429.224469
G_l_1024_n_100_0_0.04_108.phy,G_l_1024_n_100_0_0.04_108.tre,390.302816
G_l_1024_n_100_0_0.04_11.phy,G_l_1024_n_100_0_0.04_11.tre,343.319001
G_l_1024_n_100_0_0.04_111.phy,G_l_1024_n_100_0_0.04_111.tre,366.090319
G_l_1024_n_100_0_0.04_112.phy,G_l_1024_n_100_0_0.04_112.tre,355.495026
G_l_1024_n_100_0_0.04_113.phy,G_l_1024_n_100_0_0.04_113.tre,357.439212
G_l_1024_n_100_0_0.04_114.phy,G_l_1024_n_100_0_0.04_114.tre,526.873398
G_l_1024_n_100_0_0.04_12.phy,G_l_1024_n_100_0_0.04_12.tre,350.658977
G_l_1024_n_100_0_0.04_127.phy,G_l_1024_n_100_0_0.04_127.tre,462.800313
G_l_1024_n_100_0_0.04_14.phy,G_l_1024_n_100_0_0.04_14.tre,380.621246
G_l_1024_n_100_0_0.04_30.phy,G_l_1024_n_100_0_0.04_30.tre,378.885673
G_l_1024_n_100_0_0.04_32.phy,G_l_1024_n_100_0_0.04_32.tre,386.092029
G_l_1024_n_100_0_0.04_34.phy,G_l_1024_n_100_0_0.04_34.tre,383.690387
G_l_1024_n_100_0_0.04_36.phy,G_l_1024_n_100_0_0.04_36.tre,397.501394
G_l_1024_n_100_0_0.04_38.phy,G_l_1024_n_100_0_0.04_38.tre,340.331135
G_l_1024_n_100_0_0.04_48.phy,G_l_1024_n_100_0_0.04_48.tre,365.938136
G_l_1024_n_100_0_0.04_64.phy,G_l_1024_n_100_0_0.04_64.tre,391.566360
G_l_1024_n_100_0_0.04_67.phy,G_l_1024_n_100_0_0.04_67.tre,433.475820
G_l_1024_n_100_0_0.04_70.phy,G_l_1024_n_100_0_0.04_70.tre,379.070333
G_l_1024_n_100_0_0.04_88.phy,G_l_1024_n_100_0_0.04_88.tre,405.177798
G_l_1024_n_100_0_0.04_99.phy,G_l_1024_n_100_0_0.04_99.tre,373.347937
G_l_1024_n_100_0_0_107.phy,G_l_1024_n_100_0_0_107.tre,364.158709
G_l_1024_n_100_0_0_120.phy,G_l_1024_n_100_0_0_120.tre,389.097279
G_l_1024_n_100_0_0_121.phy,G_l_1024_n_100_0_0_121.tre,407.148602
G_l_1024_n_100_0_0_123.phy,G_l_1024_n_100_0_0_123.tre,398.315592
G_l_1024_n_100_0_0_13.phy,G_l_1024_n_100_0_0_13.tre,388.984782
G_l_1024_n_100_0_0_19.phy,G_l_1024_n_100_0_0_19.tre,466.649881
G_l_1024_n_100_0_0_21.phy,G_l_1024_n_100_0_0_21.tre,399.130736
G_l_1024_n_100_0_0_25.phy,G_l_1024_n_100_0_0_25.tre,363.750847
G_l_1024_n_100_0_0_26.phy,G_l_1024_n_100_0_0_26.tre,445.494663
G_l_1024_n_100_0_0_27.phy,G_l_1024_n_100_0_0_27.tre,439.661095
G_l_1024_n_100_0_0_3.phy,G_l_1024_n_100_0_0_3.tre,437.383346
G_l_1024_n_100_0_0_35.phy,G_l_1024_n_100_0_0_35.tre,403.128514
G_l_1024_n_100_0_0_42.phy,G_l_1024_n_100_0_0_42.tre,338.391434
G_l_1024_n_100_0_0_44.phy,G_l_1024_n_100_0_0_44.tre,380.755416
G_l_1024_n_100_0_0_52.phy,G_l_1024_n_100_0_0_52.tre,396.730058
G_l_1024_n_100_0_0_54.phy,G_l_1024_n_100_0_0_54.tre,392.228000
G_l_1024_n_100_0_0_55.phy,G_l_1024_n_100_0_0_55.tre,396.466934
G_l_1024_n_100_0_0_57.phy,G_l_1024_n_100_0_0_57.tre,499.445936
G_l_1024_n_100_0_0_6.phy,G_l_1024_n_100_0_0_6.tre,373.243037
G_l_1024_n_100_0_0_60.phy,G_l_1024_n_100_0_0_60.tre,421.316137
G_l_1024_n_100_0_0_63.phy,G_l_1024_n_100_0_0_63.tre,427.116028
G_l_1024_n_100_0_0_65.phy,G_l_1024_n_100_0_0_65.tre,431.429097
G_l_1024_n_100_0_0_69.phy,G_l_1024_n_100_0_0_69.tre,465.225195
G_l_1024_n_100_0_0_73.phy,G_l_1024_n_100_0_0_73.tre,433.719352
G_l_1024_n_100_0_0_77.phy,G_l_1024_n_100_0_0_77.tre,401.497777
G_l_1024_n_100_0_0_90.phy,G_l_1024_n_100_0_0_90.tre,376.928946
G_l_1024_n_100_0_0_91.phy,G_l_1024_n_100_0_0_91.tre,363.645475
G_l_1024_n_100_0_0_97.phy,G_l_1024_n_100_0_0_97.tre,370.455970
