instance,tree_file,inference_time_seconds
ENSG00000013016.nuc.ord.aln,ENSG00000013016.nuc.ord.tre,0.555538
ENSG00000013275.nuc.ord.aln,ENSG00000013275.nuc.ord.tre,0.383129
ENSG00000013293.nuc.ord.aln,ENSG00000013293.nuc.ord.tre,0.713166
ENSG00000013297.nuc.ord.aln,ENSG00000013297.nuc.ord.tre,0.295565
ENSG00000013306.nuc.ord.aln,ENSG00000013306.nuc.ord.tre,0.264840
ENSG00000013374.nuc.ord.aln,ENSG00000013374.nuc.ord.tre,0.554649
ENSG00000013375.nuc.ord.aln,ENSG00000013375.nuc.ord.tre,0.532058
ENSG00000013392.nuc.ord.aln,ENSG00000013392.nuc.ord.tre,0.339314
ENSG00000013523.nuc.ord.aln,ENSG00000013523.nuc.ord.tre,0.648489
ENSG00000013561.nuc.ord.aln,ENSG00000013561.nuc.ord.tre,0.470320
ENSG00000013583.nuc.ord.aln,ENSG00000013583.nuc.ord.tre,0.413050
ENSG00000013588.nuc.ord.aln,ENSG00000013588.nuc.ord.tre,0.325685
ENSG00000014123.nuc.ord.aln,ENSG00000014123.nuc.ord.tre,0.486481
ENSG00000014138.nuc.ord.aln,ENSG00000014138.nuc.ord.tre,0.579696
ENSG00000014257.nuc.ord.aln,ENSG00000014257.nuc.ord.tre,0.463454
ENSG00000014641.nuc.ord.aln,ENSG00000014641.nuc.ord.tre,0.367985
ENSG00000014824.nuc.ord.aln,ENSG00000014824.nuc.ord.tre,0.650993
ENSG00000014914.nuc.ord.aln,ENSG00000014914.nuc.ord.tre,0.656406
ENSG00000014919.nuc.ord.aln,ENSG00000014919.nuc.ord.tre,0.420694
ENSG00000015133.nuc.ord.aln,ENSG00000015133.nuc.ord.tre,2.527139
ENSG00000015153.nuc.ord.aln,ENSG00000015153.nuc.ord.tre,0.282252
ENSG00000015171.nuc.ord.aln,ENSG00000015171.nuc.ord.tre,0.629019
ENSG00000015475.nuc.ord.aln,ENSG00000015475.nuc.ord.tre,0.304547
ENSG00000015479.nuc.ord.aln,ENSG00000015479.nuc.ord.tre,0.636084
ENSG00000015592.nuc.ord.aln,ENSG00000015592.nuc.ord.tre,0.353248
ENSG00000015676.nuc.ord.aln,ENSG00000015676.nuc.ord.tre,0.534842
ENSG00000016082.nuc.ord.aln,ENSG00000016082.nuc.ord.tre,0.470923
ENSG00000016391.nuc.ord.aln,ENSG00000016391.nuc.ord.tre,0.549170
ENSG00000016402.nuc.ord.aln,ENSG00000016402.nuc.ord.tre,0.526005
ENSG00000016490.nuc.ord.aln,ENSG00000016490.nuc.ord.tre,0.788106
ENSG00000016864.nuc.ord.aln,ENSG00000016864.nuc.ord.tre,0.434116
ENSG00000017260.nuc.ord.aln,ENSG00000017260.nuc.ord.tre,1.042333
ENSG00000017373.nuc.ord.aln,ENSG00000017373.nuc.ord.tre,1.685126
ENSG00000017427.nuc.ord.aln,ENSG00000017427.nuc.ord.tre,0.363100
ENSG00000017483.nuc.ord.aln,ENSG00000017483.nuc.ord.tre,0.412663
ENSG00000018189.nuc.ord.aln,ENSG00000018189.nuc.ord.tre,0.847438
ENSG00000018236.nuc.ord.aln,ENSG00000018236.nuc.ord.tre,1.064784
ENSG00000018280.nuc.ord.aln,ENSG00000018280.nuc.ord.tre,0.556970
ENSG00000018408.nuc.ord.aln,ENSG00000018408.nuc.ord.tre,0.443529
ENSG00000018510.nuc.ord.aln,ENSG00000018510.nuc.ord.tre,0.755171
ENSG00000018610.nuc.ord.aln,ENSG00000018610.nuc.ord.tre,0.292451
ENSG00000018625.nuc.ord.aln,ENSG00000018625.nuc.ord.tre,1.018983
ENSG00000018699.nuc.ord.aln,ENSG00000018699.nuc.ord.tre,0.783109
ENSG00000019102.nuc.ord.aln,ENSG00000019102.nuc.ord.tre,0.403790
ENSG00000019144.nuc.ord.aln,ENSG00000019144.nuc.ord.tre,1.691816
ENSG00000019169.nuc.ord.aln,ENSG00000019169.nuc.ord.tre,0.555070
ENSG00000019186.nuc.ord.aln,ENSG00000019186.nuc.ord.tre,0.514305
ENSG00000019485.nuc.ord.aln,ENSG00000019485.nuc.ord.tre,0.507074
ENSG00000019505.nuc.ord.aln,ENSG00000019505.nuc.ord.tre,0.398638
ENSG00000019549.nuc.ord.aln,ENSG00000019549.nuc.ord.tre,0.304282
ENSG00000019991.nuc.ord.aln,ENSG00000019991.nuc.ord.tre,0.778775
ENSG00000019995.nuc.ord.aln,ENSG00000019995.nuc.ord.tre,0.653881
ENSG00000020129.nuc.ord.aln,ENSG00000020129.nuc.ord.tre,0.674273
ENSG00000020181.nuc.ord.aln,ENSG00000020181.nuc.ord.tre,1.449352
ENSG00000020256.nuc.ord.aln,ENSG00000020256.nuc.ord.tre,0.494377
ENSG00000020577.nuc.ord.aln,ENSG00000020577.nuc.ord.tre,0.804291
ENSG00000020633.nuc.ord.aln,ENSG00000020633.nuc.ord.tre,0.385560
ENSG00000020922.nuc.ord.aln,ENSG00000020922.nuc.ord.tre,0.659338
ENSG00000021300.nuc.ord.aln,ENSG00000021300.nuc.ord.tre,0.320697
ENSG00000021488.nuc.ord.aln,ENSG00000021488.nuc.ord.tre,0.417853
ENSG00000021574.nuc.ord.aln,ENSG00000021574.nuc.ord.tre,0.526124
ENSG00000021762.nuc.ord.aln,ENSG00000021762.nuc.ord.tre,0.738898
ENSG00000021776.nuc.ord.aln,ENSG00000021776.nuc.ord.tre,2.489272
ENSG00000021826.nuc.ord.aln,ENSG00000021826.nuc.ord.tre,1.603005
ENSG00000021852.nuc.ord.aln,ENSG00000021852.nuc.ord.tre,0.492779
ENSG00000022267.nuc.ord.aln,ENSG00000022267.nuc.ord.tre,0.293829
ENSG00000022277.nuc.ord.aln,ENSG00000022277.nuc.ord.tre,0.405085
ENSG00000022355.nuc.ord.aln,ENSG00000022355.nuc.ord.tre,0.433927
ENSG00000022567.nuc.ord.aln,ENSG00000022567.nuc.ord.tre,0.964555
ENSG00000022840.nuc.ord.aln,ENSG00000022840.nuc.ord.tre,1.205921
ENSG00000023041.nuc.ord.aln,ENSG00000023041.nuc.ord.tre,0.514889
ENSG00000023171.nuc.ord.aln,ENSG00000023171.nuc.ord.tre,0.790847
ENSG00000023191.nuc.ord.aln,ENSG00000023191.nuc.ord.tre,0.282127
ENSG00000023228.nuc.ord.aln,ENSG00000023228.nuc.ord.tre,0.697123
ENSG00000023287.nuc.ord.aln,ENSG00000023287.nuc.ord.tre,1.701408
ENSG00000023318.nuc.ord.aln,ENSG00000023318.nuc.ord.tre,0.475167
ENSG00000023330.nuc.ord.aln,ENSG00000023330.nuc.ord.tre,0.535935
ENSG00000023572.nuc.ord.aln,ENSG00000023572.nuc.ord.tre,0.343850
ENSG00000023608.nuc.ord.aln,ENSG00000023608.nuc.ord.tre,0.421569
