instance,tree_file,inference_time_seconds
exon_10383.fasta,exon_10383.tre,102.816108
exon_10385.fasta,exon_10385.tre,79.154856
exon_1039.fasta,exon_1039.tre,107.394536
exon_10390.fasta,exon_10390.tre,91.450723
exon_10391.fasta,exon_10391.tre,99.194284
exon_10392.fasta,exon_10392.tre,89.421936
exon_10393.fasta,exon_10393.tre,95.001675
exon_10394.fasta,exon_10394.tre,95.934998
exon_10395.fasta,exon_10395.tre,109.304530
exon_10396.fasta,exon_10396.tre,118.718396
exon_10397.fasta,exon_10397.tre,84.722766
exon_10398.fasta,exon_10398.tre,109.829172
exon_10399.fasta,exon_10399.tre,154.902527
exon_1040.fasta,exon_1040.tre,82.176375
exon_10400.fasta,exon_10400.tre,100.707667
exon_10401.fasta,exon_10401.tre,120.728058
exon_10402.fasta,exon_10402.tre,116.052649
exon_10404.fasta,exon_10404.tre,91.855078
exon_10405.fasta,exon_10405.tre,78.115092
exon_10406.fasta,exon_10406.tre,88.990971
exon_10407.fasta,exon_10407.tre,89.996895
exon_10408.fasta,exon_10408.tre,108.805558
exon_10409.fasta,exon_10409.tre,81.615355
exon_10410.fasta,exon_10410.tre,101.321910
exon_10412.fasta,exon_10412.tre,88.139332
exon_10413.fasta,exon_10413.tre,89.793947
exon_10414.fasta,exon_10414.tre,80.485631
exon_10415.fasta,exon_10415.tre,94.749614
exon_10416.fasta,exon_10416.tre,102.395572
exon_10417.fasta,exon_10417.tre,75.228450
exon_10418.fasta,exon_10418.tre,86.023023
exon_10419.fasta,exon_10419.tre,111.643998
exon_1042.fasta,exon_1042.tre,88.263016
exon_10420.fasta,exon_10420.tre,81.375559
exon_10421.fasta,exon_10421.tre,116.142601
exon_10422.fasta,exon_10422.tre,145.910828
exon_10423.fasta,exon_10423.tre,101.551851
exon_10424.fasta,exon_10424.tre,119.403002
exon_10425.fasta,exon_10425.tre,94.128443
exon_10426.fasta,exon_10426.tre,128.436419
exon_10427.fasta,exon_10427.tre,86.051715
exon_10428.fasta,exon_10428.tre,82.846260
exon_10429.fasta,exon_10429.tre,195.988038
exon_1043.fasta,exon_1043.tre,103.462667
exon_10430.fasta,exon_10430.tre,107.007296
exon_10431.fasta,exon_10431.tre,91.326009
exon_10432.fasta,exon_10432.tre,123.759426
exon_10433.fasta,exon_10433.tre,117.684953
exon_10434.fasta,exon_10434.tre,110.535027
exon_10435.fasta,exon_10435.tre,75.536317
exon_10437.fasta,exon_10437.tre,87.421238
exon_10438.fasta,exon_10438.tre,76.440609
exon_1044.fasta,exon_1044.tre,173.639542
exon_10442.fasta,exon_10442.tre,92.674210
exon_10443.fasta,exon_10443.tre,165.962401
exon_10444.fasta,exon_10444.tre,100.559841
exon_10445.fasta,exon_10445.tre,80.148658
exon_10446.fasta,exon_10446.tre,82.297833
exon_10447.fasta,exon_10447.tre,93.986661
exon_10448.fasta,exon_10448.tre,146.255718
exon_10449.fasta,exon_10449.tre,107.023906
exon_1045.fasta,exon_1045.tre,98.066997
exon_10450.fasta,exon_10450.tre,90.526191
exon_10451.fasta,exon_10451.tre,80.748708
exon_10452.fasta,exon_10452.tre,92.153690
exon_10453.fasta,exon_10453.tre,136.473411
exon_10454.fasta,exon_10454.tre,100.015262
exon_10455.fasta,exon_10455.tre,209.803114
exon_10456.fasta,exon_10456.tre,72.731500
exon_10457.fasta,exon_10457.tre,86.522406
exon_10459.fasta,exon_10459.tre,85.964960
exon_1046.fasta,exon_1046.tre,92.334007
exon_10460.fasta,exon_10460.tre,97.394044
exon_10461.fasta,exon_10461.tre,77.776395
exon_10462.fasta,exon_10462.tre,79.493400
exon_10464.fasta,exon_10464.tre,80.578699
exon_10465.fasta,exon_10465.tre,93.337427
exon_10466.fasta,exon_10466.tre,92.211185
exon_10467.fasta,exon_10467.tre,72.743686
exon_10468.fasta,exon_10468.tre,93.757314
exon_10469.fasta,exon_10469.tre,94.760943
exon_1047.fasta,exon_1047.tre,107.326801
exon_10470.fasta,exon_10470.tre,77.644597
exon_10471.fasta,exon_10471.tre,93.472665
exon_10472.fasta,exon_10472.tre,93.602402
exon_10474.fasta,exon_10474.tre,101.035727
exon_10475.fasta,exon_10475.tre,109.313301
exon_10476.fasta,exon_10476.tre,176.713162
exon_10477.fasta,exon_10477.tre,97.333323
exon_10478.fasta,exon_10478.tre,136.718243
exon_10479.fasta,exon_10479.tre,85.382179
exon_10481.fasta,exon_10481.tre,86.211590
exon_10484.fasta,exon_10484.tre,90.002388
exon_10485.fasta,exon_10485.tre,87.941574
exon_10486.fasta,exon_10486.tre,89.746490
exon_1049.fasta,exon_1049.tre,249.901562
exon_10492.fasta,exon_10492.tre,78.502014
exon_10493.fasta,exon_10493.tre,95.348066
exon_10494.fasta,exon_10494.tre,84.393973
exon_10495.fasta,exon_10495.tre,87.082958
exon_10496.fasta,exon_10496.tre,96.184188
exon_10497.fasta,exon_10497.tre,111.083483
exon_10498.fasta,exon_10498.tre,84.810225
exon_10499.fasta,exon_10499.tre,84.681283
exon_105.fasta,exon_105.tre,100.683911
exon_1050.fasta,exon_1050.tre,89.531705
exon_10501.fasta,exon_10501.tre,96.408292
exon_10503.fasta,exon_10503.tre,87.474075
exon_10504.fasta,exon_10504.tre,87.267599
exon_10506.fasta,exon_10506.tre,142.681594
exon_10507.fasta,exon_10507.tre,81.197075
exon_10508.fasta,exon_10508.tre,79.282876
exon_10509.fasta,exon_10509.tre,86.032879
exon_1051.fasta,exon_1051.tre,100.396847
exon_10511.fasta,exon_10511.tre,98.863327
exon_10512.fasta,exon_10512.tre,102.522452
exon_10516.fasta,exon_10516.tre,106.043478
exon_10517.fasta,exon_10517.tre,98.426620
exon_10518.fasta,exon_10518.tre,87.409133
exon_10519.fasta,exon_10519.tre,76.273318
exon_10520.fasta,exon_10520.tre,91.986900
exon_10521.fasta,exon_10521.tre,92.931943
exon_10522.fasta,exon_10522.tre,91.383203
exon_10523.fasta,exon_10523.tre,120.288829
exon_10524.fasta,exon_10524.tre,101.816847
exon_10526.fasta,exon_10526.tre,97.462415
exon_10528.fasta,exon_10528.tre,91.067170
exon_10531.fasta,exon_10531.tre,239.418196
exon_10532.fasta,exon_10532.tre,89.816418
exon_10534.fasta,exon_10534.tre,80.560669
exon_10535.fasta,exon_10535.tre,106.316714
exon_10536.fasta,exon_10536.tre,103.475955
exon_10537.fasta,exon_10537.tre,101.837928
exon_10538.fasta,exon_10538.tre,92.181686
exon_10539.fasta,exon_10539.tre,95.723306
exon_1054.fasta,exon_1054.tre,98.362112
