dataset	gene	tree_file	rf	nrf
SongD1	gene383	gene383.treefile	14.0	0.20588235294117646
SongD1	gene384	gene384.treefile	16.0	0.23529411764705882
SongD1	gene385	gene385.treefile	16.0	0.23529411764705882
SongD1	gene386	gene386.treefile	16.0	0.23529411764705882
SongD1	gene387	gene387.treefile	10.0	0.14705882352941177
SongD1	gene388	gene388.treefile	30.0	0.4411764705882353
SongD1	gene389	gene389.treefile	18.0	0.2647058823529412
SongD1	gene39	gene39.treefile	16.0	0.23529411764705882
SongD1	gene390	gene390.treefile	14.0	0.20588235294117646
SongD1	gene391	gene391.treefile	4.0	0.058823529411764705
SongD1	gene392	gene392.treefile	6.0	0.08823529411764706
SongD1	gene393	gene393.treefile	12.0	0.17647058823529413
SongD1	gene394	gene394.treefile	32.0	0.47058823529411764
SongD1	gene395	gene395.treefile	24.0	0.35294117647058826
SongD1	gene396	gene396.treefile	16.0	0.23529411764705882
SongD1	gene397	gene397.treefile	16.0	0.23529411764705882
SongD1	gene398	gene398.treefile	12.0	0.17647058823529413
SongD1	gene399	gene399.treefile	8.0	0.11764705882352941
SongD1	gene4	gene4.treefile	14.0	0.20588235294117646
SongD1	gene40	gene40.treefile	10.0	0.14705882352941177
SongD1	gene400	gene400.treefile	20.0	0.29411764705882354
SongD1	gene401	gene401.treefile	16.0	0.23529411764705882
SongD1	gene402	gene402.treefile	10.0	0.14705882352941177
SongD1	gene403	gene403.treefile	10.0	0.14705882352941177
SongD1	gene404	gene404.treefile	14.0	0.20588235294117646
SongD1	gene406	gene406.treefile	16.0	0.23529411764705882
SongD1	gene407	gene407.treefile	18.0	0.2647058823529412
SongD1	gene408	gene408.treefile	14.0	0.20588235294117646
SongD1	gene409	gene409.treefile	14.0	0.20588235294117646
SongD1	gene41	gene41.treefile	12.0	0.17647058823529413
SongD1	gene410	gene410.treefile	26.0	0.38235294117647056
SongD1	gene411	gene411.treefile	24.0	0.35294117647058826
SongD1	gene412	gene412.treefile	40.0	0.5882352941176471
SongD1	gene413	gene413.treefile	16.0	0.23529411764705882
SongD1	gene414	gene414.treefile	8.0	0.11764705882352941
SongD1	gene415	gene415.treefile	30.0	0.4411764705882353
SongD1	gene416	gene416.treefile	16.0	0.23529411764705882
SongD1	gene417	gene417.treefile	28.0	0.4117647058823529
SongD1	gene418	gene418.treefile	16.0	0.23529411764705882
SongD1	gene419	gene419.treefile	10.0	0.14705882352941177
SongD1	gene42	gene42.treefile	18.0	0.2647058823529412
