instance,tree_file,inference_time_seconds
ENSG00000013016.nuc.ord.aln,ENSG00000013016.nuc.ord.tre,0.556713
ENSG00000013275.nuc.ord.aln,ENSG00000013275.nuc.ord.tre,0.372435
ENSG00000013293.nuc.ord.aln,ENSG00000013293.nuc.ord.tre,0.708164
ENSG00000013297.nuc.ord.aln,ENSG00000013297.nuc.ord.tre,0.289776
ENSG00000013306.nuc.ord.aln,ENSG00000013306.nuc.ord.tre,0.257124
ENSG00000013374.nuc.ord.aln,ENSG00000013374.nuc.ord.tre,0.564459
ENSG00000013375.nuc.ord.aln,ENSG00000013375.nuc.ord.tre,0.526590
ENSG00000013392.nuc.ord.aln,ENSG00000013392.nuc.ord.tre,0.333410
ENSG00000013523.nuc.ord.aln,ENSG00000013523.nuc.ord.tre,0.642499
ENSG00000013561.nuc.ord.aln,ENSG00000013561.nuc.ord.tre,0.474582
ENSG00000013583.nuc.ord.aln,ENSG00000013583.nuc.ord.tre,0.430439
ENSG00000013588.nuc.ord.aln,ENSG00000013588.nuc.ord.tre,0.326327
ENSG00000014123.nuc.ord.aln,ENSG00000014123.nuc.ord.tre,0.504110
ENSG00000014138.nuc.ord.aln,ENSG00000014138.nuc.ord.tre,0.582675
ENSG00000014257.nuc.ord.aln,ENSG00000014257.nuc.ord.tre,0.459666
ENSG00000014641.nuc.ord.aln,ENSG00000014641.nuc.ord.tre,0.366123
ENSG00000014824.nuc.ord.aln,ENSG00000014824.nuc.ord.tre,0.651766
ENSG00000014914.nuc.ord.aln,ENSG00000014914.nuc.ord.tre,0.659578
ENSG00000014919.nuc.ord.aln,ENSG00000014919.nuc.ord.tre,0.419877
ENSG00000015133.nuc.ord.aln,ENSG00000015133.nuc.ord.tre,2.522683
ENSG00000015153.nuc.ord.aln,ENSG00000015153.nuc.ord.tre,0.277106
ENSG00000015171.nuc.ord.aln,ENSG00000015171.nuc.ord.tre,0.619360
ENSG00000015475.nuc.ord.aln,ENSG00000015475.nuc.ord.tre,0.297128
ENSG00000015479.nuc.ord.aln,ENSG00000015479.nuc.ord.tre,0.630004
ENSG00000015592.nuc.ord.aln,ENSG00000015592.nuc.ord.tre,0.345473
ENSG00000015676.nuc.ord.aln,ENSG00000015676.nuc.ord.tre,0.504354
ENSG00000016082.nuc.ord.aln,ENSG00000016082.nuc.ord.tre,0.444661
ENSG00000016391.nuc.ord.aln,ENSG00000016391.nuc.ord.tre,0.534499
ENSG00000016402.nuc.ord.aln,ENSG00000016402.nuc.ord.tre,0.507991
ENSG00000016490.nuc.ord.aln,ENSG00000016490.nuc.ord.tre,0.768990
ENSG00000016864.nuc.ord.aln,ENSG00000016864.nuc.ord.tre,0.434546
ENSG00000017260.nuc.ord.aln,ENSG00000017260.nuc.ord.tre,1.017907
ENSG00000017373.nuc.ord.aln,ENSG00000017373.nuc.ord.tre,1.662647
ENSG00000017427.nuc.ord.aln,ENSG00000017427.nuc.ord.tre,0.355230
ENSG00000017483.nuc.ord.aln,ENSG00000017483.nuc.ord.tre,0.403688
ENSG00000018189.nuc.ord.aln,ENSG00000018189.nuc.ord.tre,0.814244
ENSG00000018236.nuc.ord.aln,ENSG00000018236.nuc.ord.tre,1.032634
ENSG00000018280.nuc.ord.aln,ENSG00000018280.nuc.ord.tre,0.550772
ENSG00000018408.nuc.ord.aln,ENSG00000018408.nuc.ord.tre,0.421034
ENSG00000018510.nuc.ord.aln,ENSG00000018510.nuc.ord.tre,0.740233
ENSG00000018610.nuc.ord.aln,ENSG00000018610.nuc.ord.tre,0.281395
ENSG00000018625.nuc.ord.aln,ENSG00000018625.nuc.ord.tre,1.008551
ENSG00000018699.nuc.ord.aln,ENSG00000018699.nuc.ord.tre,0.770454
ENSG00000019102.nuc.ord.aln,ENSG00000019102.nuc.ord.tre,0.391772
ENSG00000019144.nuc.ord.aln,ENSG00000019144.nuc.ord.tre,1.674096
ENSG00000019169.nuc.ord.aln,ENSG00000019169.nuc.ord.tre,0.556629
ENSG00000019186.nuc.ord.aln,ENSG00000019186.nuc.ord.tre,0.488674
ENSG00000019485.nuc.ord.aln,ENSG00000019485.nuc.ord.tre,0.505330
ENSG00000019505.nuc.ord.aln,ENSG00000019505.nuc.ord.tre,0.390436
ENSG00000019549.nuc.ord.aln,ENSG00000019549.nuc.ord.tre,0.298989
ENSG00000019991.nuc.ord.aln,ENSG00000019991.nuc.ord.tre,0.772071
ENSG00000019995.nuc.ord.aln,ENSG00000019995.nuc.ord.tre,0.645415
ENSG00000020129.nuc.ord.aln,ENSG00000020129.nuc.ord.tre,0.670435
ENSG00000020181.nuc.ord.aln,ENSG00000020181.nuc.ord.tre,1.444956
