G_l_1024_n_100_0_0.02_53.phy,G_l_1024_n_100_0_0.02_53.tre,1.766125
G_l_1024_n_100_0_0.02_56.phy,G_l_1024_n_100_0_0.02_56.tre,1.563626
G_l_1024_n_100_0_0.02_7.phy,G_l_1024_n_100_0_0.02_7.tre,1.576271
G_l_1024_n_100_0_0.02_71.phy,G_l_1024_n_100_0_0.02_71.tre,1.581367
G_l_1024_n_100_0_0.02_72.phy,G_l_1024_n_100_0_0.02_72.tre,1.609940
G_l_1024_n_100_0_0.02_86.phy,G_l_1024_n_100_0_0.02_86.tre,1.665993
G_l_1024_n_100_0_0.02_87.phy,G_l_1024_n_100_0_0.02_87.tre,1.583051
G_l_1024_n_100_0_0.02_89.phy,G_l_1024_n_100_0_0.02_89.tre,1.572693
G_l_1024_n_100_0_0.02_92.phy,G_l_1024_n_100_0_0.02_92.tre,1.590318
G_l_1024_n_100_0_0.02_93.phy,G_l_1024_n_100_0_0.02_93.tre,1.562599
G_l_1024_n_100_0_0.02_98.phy,G_l_1024_n_100_0_0.02_98.tre,1.696018
G_l_1024_n_100_0_0.03_103.phy,G_l_1024_n_100_0_0.03_103.tre,1.569810
G_l_1024_n_100_0_0.03_105.phy,G_l_1024_n_100_0_0.03_105.tre,1.563334
G_l_1024_n_100_0_0.03_118.phy,G_l_1024_n_100_0_0.03_118.tre,1.545092
G_l_1024_n_100_0_0.03_125.phy,G_l_1024_n_100_0_0.03_125.tre,1.562870
G_l_1024_n_100_0_0.03_126.phy,G_l_1024_n_100_0_0.03_126.tre,1.661517
G_l_1024_n_100_0_0.03_22.phy,G_l_1024_n_100_0_0.03_22.tre,1.584621
G_l_1024_n_100_0_0.03_23.phy,G_l_1024_n_100_0_0.03_23.tre,1.588933
G_l_1024_n_100_0_0.03_33.phy,G_l_1024_n_100_0_0.03_33.tre,1.579361
G_l_1024_n_100_0_0.03_39.phy,G_l_1024_n_100_0_0.03_39.tre,1.691562
G_l_1024_n_100_0_0.03_40.phy,G_l_1024_n_100_0_0.03_40.tre,1.560215
G_l_1024_n_100_0_0.03_46.phy,G_l_1024_n_100_0_0.03_46.tre,1.584029
G_l_1024_n_100_0_0.03_49.phy,G_l_1024_n_100_0_0.03_49.tre,1.584061
G_l_1024_n_100_0_0.03_5.phy,G_l_1024_n_100_0_0.03_5.tre,1.562665
G_l_1024_n_100_0_0.03_61.phy,G_l_1024_n_100_0_0.03_61.tre,1.683348
G_l_1024_n_100_0_0.03_74.phy,G_l_1024_n_100_0_0.03_74.tre,1.544536
G_l_1024_n_100_0_0.03_78.phy,G_l_1024_n_100_0_0.03_78.tre,1.588111
G_l_1024_n_100_0_0.03_79.phy,G_l_1024_n_100_0_0.03_79.tre,1.576071
G_l_1024_n_100_0_0.03_80.phy,G_l_1024_n_100_0_0.03_80.tre,1.564241
G_l_1024_n_100_0_0.03_81.phy,G_l_1024_n_100_0_0.03_81.tre,1.686174
G_l_1024_n_100_0_0.03_85.phy,G_l_1024_n_100_0_0.03_85.tre,1.571868
G_l_1024_n_100_0_0.03_9.phy,G_l_1024_n_100_0_0.03_9.tre,1.566166
G_l_1024_n_100_0_0.03_94.phy,G_l_1024_n_100_0_0.03_94.tre,1.568252
G_l_1024_n_100_0_0.03_96.phy,G_l_1024_n_100_0_0.03_96.tre,1.574684
G_l_1024_n_100_0_0.04_10.phy,G_l_1024_n_100_0_0.04_10.tre,1.671322
G_l_1024_n_100_0_0.04_102.phy,G_l_1024_n_100_0_0.04_102.tre,1.583755
G_l_1024_n_100_0_0.04_108.phy,G_l_1024_n_100_0_0.04_108.tre,1.566142
G_l_1024_n_100_0_0.04_11.phy,G_l_1024_n_100_0_0.04_11.tre,1.567397
G_l_1024_n_100_0_0.04_111.phy,G_l_1024_n_100_0_0.04_111.tre,1.569538
G_l_1024_n_100_0_0.04_112.phy,G_l_1024_n_100_0_0.04_112.tre,1.730730
G_l_1024_n_100_0_0.04_113.phy,G_l_1024_n_100_0_0.04_113.tre,1.539645
G_l_1024_n_100_0_0.04_114.phy,G_l_1024_n_100_0_0.04_114.tre,1.576643
G_l_1024_n_100_0_0.04_12.phy,G_l_1024_n_100_0_0.04_12.tre,1.553488
G_l_1024_n_100_0_0.04_127.phy,G_l_1024_n_100_0_0.04_127.tre,1.557774
G_l_1024_n_100_0_0.04_14.phy,G_l_1024_n_100_0_0.04_14.tre,1.737383
G_l_1024_n_100_0_0.04_30.phy,G_l_1024_n_100_0_0.04_30.tre,1.600167
G_l_1024_n_100_0_0.04_32.phy,G_l_1024_n_100_0_0.04_32.tre,1.587346
G_l_1024_n_100_0_0.04_34.phy,G_l_1024_n_100_0_0.04_34.tre,1.575027
G_l_1024_n_100_0_0.04_36.phy,G_l_1024_n_100_0_0.04_36.tre,1.576833
G_l_1024_n_100_0_0.04_38.phy,G_l_1024_n_100_0_0.04_38.tre,1.734143
G_l_1024_n_100_0_0.04_48.phy,G_l_1024_n_100_0_0.04_48.tre,1.553122
G_l_1024_n_100_0_0.04_64.phy,G_l_1024_n_100_0_0.04_64.tre,1.562243
G_l_1024_n_100_0_0.04_67.phy,G_l_1024_n_100_0_0.04_67.tre,1.556275
G_l_1024_n_100_0_0.04_70.phy,G_l_1024_n_100_0_0.04_70.tre,1.563938
G_l_1024_n_100_0_0.04_88.phy,G_l_1024_n_100_0_0.04_88.tre,1.714236
G_l_1024_n_100_0_0.04_99.phy,G_l_1024_n_100_0_0.04_99.tre,1.537027
G_l_1024_n_100_0_0_107.phy,G_l_1024_n_100_0_0_107.tre,1.594855
G_l_1024_n_100_0_0_120.phy,G_l_1024_n_100_0_0_120.tre,1.563875
G_l_1024_n_100_0_0_121.phy,G_l_1024_n_100_0_0_121.tre,1.585855
G_l_1024_n_100_0_0_123.phy,G_l_1024_n_100_0_0_123.tre,1.727663
G_l_1024_n_100_0_0_13.phy,G_l_1024_n_100_0_0_13.tre,1.590734
G_l_1024_n_100_0_0_19.phy,G_l_1024_n_100_0_0_19.tre,1.605397
G_l_1024_n_100_0_0_21.phy,G_l_1024_n_100_0_0_21.tre,1.590899
G_l_1024_n_100_0_0_25.phy,G_l_1024_n_100_0_0_25.tre,1.594203
G_l_1024_n_100_0_0_26.phy,G_l_1024_n_100_0_0_26.tre,1.707871
G_l_1024_n_100_0_0_27.phy,G_l_1024_n_100_0_0_27.tre,1.599043
G_l_1024_n_100_0_0_3.phy,G_l_1024_n_100_0_0_3.tre,1.600942
G_l_1024_n_100_0_0_35.phy,G_l_1024_n_100_0_0_35.tre,1.616065
G_l_1024_n_100_0_0_42.phy,G_l_1024_n_100_0_0_42.tre,1.811651
G_l_1024_n_100_0_0_44.phy,G_l_1024_n_100_0_0_44.tre,1.608539
G_l_1024_n_100_0_0_52.phy,G_l_1024_n_100_0_0_52.tre,1.592790
G_l_1024_n_100_0_0_54.phy,G_l_1024_n_100_0_0_54.tre,1.575673
G_l_1024_n_100_0_0_55.phy,G_l_1024_n_100_0_0_55.tre,1.552478
G_l_1024_n_100_0_0_57.phy,G_l_1024_n_100_0_0_57.tre,1.710223
G_l_1024_n_100_0_0_6.phy,G_l_1024_n_100_0_0_6.tre,1.589387
G_l_1024_n_100_0_0_60.phy,G_l_1024_n_100_0_0_60.tre,1.596674
G_l_1024_n_100_0_0_63.phy,G_l_1024_n_100_0_0_63.tre,1.581848
G_l_1024_n_100_0_0_65.phy,G_l_1024_n_100_0_0_65.tre,1.570956
G_l_1024_n_100_0_0_69.phy,G_l_1024_n_100_0_0_69.tre,1.715209
G_l_1024_n_100_0_0_73.phy,G_l_1024_n_100_0_0_73.tre,1.593208
G_l_1024_n_100_0_0_77.phy,G_l_1024_n_100_0_0_77.tre,1.581154
G_l_1024_n_100_0_0_90.phy,G_l_1024_n_100_0_0_90.tre,1.575521
G_l_1024_n_100_0_0_91.phy,G_l_1024_n_100_0_0_91.tre,1.667894
G_l_1024_n_100_0_0_97.phy,G_l_1024_n_100_0_0_97.tre,1.602515
